@relation 2016_New_Coder_Survey-weka.filters.unsupervised.attribute.NumericToNominal-R5-weka.filters.unsupervised.attribute.Remove-R3-4_clustered

@attribute Instance_number numeric
@attribute Age numeric
@attribute Income numeric
@attribute Gender {0,1}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6}

@data
6465,26,43000,0,cluster0
6466,33,70000,1,cluster2
6467,28,7000,1,cluster1
6468,28,16000,1,cluster1
6469,32,55000,1,cluster2
6470,20,15000,1,cluster1
6471,37,20000,1,cluster4
6472,33,25000,1,cluster4
6473,23,14000,1,cluster1
6474,57,144000,1,cluster3
6475,29,45000,1,cluster0
6476,24,40000,1,cluster0
6477,32,30000,1,cluster4
6478,39,28000,1,cluster4
6479,33,60000,1,cluster2
6480,42,20000,0,cluster4
6481,24,45000,1,cluster0
6482,30,77000,1,cluster2
6483,41,75000,1,cluster2
6484,22,48000,1,cluster0
6485,29,200000,0,cluster6
6486,31,75000,1,cluster2
6487,24,54120,0,cluster0
6488,37,60000,1,cluster2
6489,34,10000,0,cluster4
6490,39,36000,1,cluster4
6491,36,42000,0,cluster4
6492,22,10000,1,cluster1
6493,37,78000,1,cluster2
6494,23,13000,1,cluster1
6495,33,18000,0,cluster4
6496,23,13000,1,cluster1
6497,27,9000,0,cluster1
6498,23,46000,1,cluster0
6499,32,55000,0,cluster2
6500,24,15000,0,cluster1
6501,38,52000,1,cluster4
6502,22,12000,1,cluster1
6503,29,15600,0,cluster1
6504,21,36000,0,cluster0
6505,29,47000,0,cluster0
6506,24,10000,1,cluster1
6507,30,85000,1,cluster2
6508,49,35000,1,cluster5
6509,30,70000,1,cluster2
6510,28,52000,1,cluster0
6511,25,13000,1,cluster1
6512,26,47500,1,cluster0
6513,25,64000,0,cluster0
6514,27,12000,1,cluster1
6515,29,15000,1,cluster1
6516,33,32000,1,cluster4
6517,27,80000,1,cluster2
6518,25,37000,0,cluster0
6519,38,15000,1,cluster4
6520,24,20000,1,cluster1
6521,31,13000,0,cluster1
6522,46,65000,1,cluster5
6523,19,20000,1,cluster1
6524,34,40000,1,cluster4
6525,29,22000,1,cluster1
6526,22,11500,1,cluster1
6527,28,25000,1,cluster1
6528,17,65000,1,cluster0
6529,26,45000,1,cluster0
6530,23,25000,0,cluster1
6531,28,46000,1,cluster0
6532,26,40000,0,cluster0
6533,25,20000,1,cluster1
6534,24,40000,1,cluster0
6535,45,15000,1,cluster4
6536,16,80000,1,cluster0
6537,36,75000,0,cluster2
6538,24,40000,1,cluster0
6539,30,20000,0,cluster1
6540,28,60000,1,cluster2
6541,30,200000,1,cluster6
6542,27,14000,1,cluster1
6543,29,76000,0,cluster2
6544,44,40000,1,cluster5
6545,22,40000,1,cluster0
6546,21,70000,1,cluster0
6547,24,55500,1,cluster0
6548,27,60000,0,cluster0
6549,48,30000,1,cluster5
6550,22,31300,1,cluster1
6551,31,50000,1,cluster0
6552,23,60000,1,cluster0
6553,30,8000,0,cluster1
6554,59,70000,1,cluster5
6555,23,116000,1,cluster3
6556,24,24000,1,cluster1
6557,33,36000,1,cluster4
6558,27,40000,1,cluster0
6559,20,27600,1,cluster1
6560,28,34000,0,cluster0
6561,30,40000,1,cluster0
6562,29,85000,0,cluster2
6563,27,7000,0,cluster1
6564,29,32000,1,cluster0
6565,28,16000,1,cluster1
6566,34,29000,1,cluster4
6567,27,30000,1,cluster1
6568,38,30000,1,cluster4
6569,33,90000,1,cluster3
6570,29,21000,1,cluster1
6571,27,30000,1,cluster1
6572,40,26000,1,cluster4
6573,45,61000,1,cluster5
6574,25,60000,1,cluster0
6575,28,33000,1,cluster0
6576,24,36500,1,cluster0
6577,19,40000,1,cluster0
6578,32,12345,1,cluster4
6579,29,15000,0,cluster1
6580,52,61000,1,cluster5
6581,52,57000,1,cluster5
6582,40,50800,0,cluster4
6583,29,27000,1,cluster1
6584,23,17000,0,cluster1
6585,23,43236,1,cluster0
6586,25,10000,0,cluster1
6587,27,60000,1,cluster0
6588,21,60000,1,cluster0
6589,28,14000,1,cluster1
6590,46,100000,1,cluster3
6591,31,90000,1,cluster2
6592,29,40000,0,cluster0
6593,29,65000,1,cluster2
6594,24,6200,1,cluster1
6595,22,20000,1,cluster1
6596,26,50000,1,cluster0
6597,29,35000,1,cluster0
6598,47,100000,1,cluster3
6599,40,38000,1,cluster4
6600,31,38000,1,cluster0
6601,28,50000,0,cluster0
6602,38,200000,1,cluster6
6603,35,11500,1,cluster4
6604,24,49639,1,cluster0
6605,41,15000,1,cluster4
6606,22,50000,1,cluster0
6607,38,110000,1,cluster3
6608,26,18000,1,cluster1
6609,54,90000,1,cluster5
6610,32,50000,0,cluster2
6611,15,8400,0,cluster1
6612,40,100000,1,cluster3
6613,33,38000,0,cluster4
6614,25,24000,0,cluster1
6615,39,42000,1,cluster4
6616,33,28000,0,cluster4
6617,30,18000,0,cluster1
6618,22,55000,1,cluster0
6619,43,36000,1,cluster4
6620,31,30000,0,cluster4
6621,24,20332,0,cluster1
6622,27,30000,1,cluster1
6623,28,24000,1,cluster1
6624,29,6500,1,cluster1
6625,33,24000,1,cluster4
6626,24,20000,1,cluster1
6627,28,48000,1,cluster0
6628,22,25000,1,cluster1
6629,35,70000,0,cluster2
6630,31,85000,1,cluster2
6631,57,20000,1,cluster5
6632,26,41000,1,cluster0
6633,23,8272,1,cluster1
6634,26,45000,0,cluster0
6635,24,18000,0,cluster1
6636,29,15000,1,cluster1
6637,33,100000,1,cluster3
6638,31,50000,1,cluster0
6639,32,65000,1,cluster2
6640,32,40000,1,cluster4
6641,38,40000,1,cluster4
6642,22,20000,1,cluster1
6643,39,100000,1,cluster3
6644,40,90000,1,cluster3
6645,31,70000,1,cluster2
6646,30,30000,1,cluster1
6647,24,200000,1,cluster6
6648,35,35000,1,cluster4
6649,32,10000,1,cluster1
6650,23,12000,0,cluster1
6651,27,18000,1,cluster1
6652,22,6400,0,cluster1
6653,28,75000,0,cluster2
6654,46,127000,1,cluster3
6655,34,141000,1,cluster3
6656,51,95000,0,cluster5
6657,46,50000,0,cluster5
6658,36,36000,1,cluster4
6659,32,33000,1,cluster4
6660,32,87000,1,cluster2
6661,35,10000,1,cluster4
6662,27,11000,1,cluster1
6663,31,36000,1,cluster0
6664,54,80000,1,cluster5
6665,23,25000,1,cluster1
6666,27,10000,0,cluster1
6667,25,20000,1,cluster1
6668,27,50000,1,cluster0
6669,26,22000,1,cluster1
6670,30,85000,1,cluster2
6671,25,40000,1,cluster0
6672,33,84000,1,cluster2
6673,25,30000,0,cluster1
6674,45,40000,1,cluster5
6675,27,70000,1,cluster2
6676,38,34000,1,cluster4
6677,38,62000,1,cluster2
6678,25,45000,0,cluster0
6679,38,45000,0,cluster4
6680,39,28000,1,cluster4
6681,20,19000,1,cluster1
6682,29,10000,0,cluster1
6683,33,45000,1,cluster4
6684,51,120000,1,cluster3
6685,20,10000,1,cluster1
6686,42,6000,0,cluster4
6687,41,85000,1,cluster3
6688,28,55200,1,cluster0
6689,29,35000,1,cluster0
6690,32,7000,1,cluster1
6691,35,45000,0,cluster4
6692,41,15000,1,cluster4
6693,24,6000,1,cluster1
6694,33,48000,1,cluster2
6695,27,48000,1,cluster0
6696,27,30000,1,cluster1
6697,39,58000,1,cluster2
6698,27,37000,1,cluster0
6699,46,50000,1,cluster5
6700,29,40000,1,cluster0
6701,22,36000,1,cluster0
6702,26,72000,1,cluster2
6703,28,10000,1,cluster1
6704,29,50000,1,cluster0
6705,22,30000,1,cluster1
6706,31,45000,1,cluster0
6707,20,16000,1,cluster1
6708,23,14400,0,cluster1
6709,35,100000,1,cluster3
6710,38,11000,0,cluster4
6711,17,18000,1,cluster1
6712,26,26000,1,cluster1
6713,27,36000,0,cluster0
6714,29,45600,1,cluster0
6715,33,65000,1,cluster2
6716,47,125000,1,cluster3
6717,29,60000,1,cluster2
6718,26,17352,1,cluster1
6719,19,20000,1,cluster1
6720,34,10000,1,cluster4
6721,52,10000,1,cluster5
6722,23,45000,1,cluster0
6723,24,50000,0,cluster0
6724,35,13000,1,cluster4
6725,23,28000,1,cluster1
6726,22,8500,1,cluster1
6727,26,36000,1,cluster0
6728,24,48000,1,cluster0
6729,31,90000,1,cluster2
6730,44,100000,1,cluster3
6731,25,40000,1,cluster0
6732,24,20000,1,cluster1
6733,29,9600,1,cluster1
6734,25,20000,1,cluster1
6735,24,22000,1,cluster1
6736,31,24000,1,cluster4
6737,60,85000,1,cluster5
6738,42,100000,0,cluster3
6739,33,40000,0,cluster4
6740,38,40000,1,cluster4
6741,32,24000,1,cluster4
6742,23,6000,1,cluster1
6743,35,40000,1,cluster4
6744,36,25000,1,cluster4
6745,40,10000,1,cluster4
6746,32,50000,1,cluster2
6747,36,16500,1,cluster4
6748,27,52668,1,cluster0
6749,35,100000,1,cluster3
6750,43,60000,1,cluster5
6751,39,26500,1,cluster4
6752,52,40000,1,cluster5
6753,18,15000,1,cluster1
6754,31,44000,1,cluster0
6755,36,68000,0,cluster2
6756,49,80000,1,cluster5
6757,27,6000,1,cluster1
6758,30,57000,1,cluster2
6759,24,30000,1,cluster1
6760,27,50000,1,cluster0
6761,24,18000,0,cluster1
6762,21,12000,1,cluster1
6763,27,7917,1,cluster1
6764,27,80000,1,cluster2
6765,31,45000,0,cluster0
6766,50,70000,1,cluster5
6767,24,48000,1,cluster0
6768,27,20000,1,cluster1
6769,35,50000,1,cluster2
6770,25,12000,1,cluster1
6771,36,141535,1,cluster3
6772,33,10000,1,cluster4
6773,24,24000,1,cluster1
6774,27,72000,1,cluster2
6775,28,36000,1,cluster0
6776,29,50000,1,cluster0
6777,26,20000,1,cluster1
6778,28,36000,1,cluster0
6779,35,34700,1,cluster4
6780,25,6000,0,cluster1
6781,28,7000,1,cluster1
6782,22,36000,1,cluster0
6783,28,75000,0,cluster2
6784,34,17500,1,cluster4
6785,31,32000,1,cluster4
6786,31,40000,0,cluster0
6787,35,191000,1,cluster6
6788,23,18000,1,cluster1
6789,23,48000,1,cluster0
6790,30,50000,0,cluster0
6791,34,30000,1,cluster4
6792,48,200000,0,cluster6
6793,26,100000,1,cluster3
6794,30,47000,1,cluster0
6795,34,50000,1,cluster2
6796,26,8000,1,cluster1
6797,28,35000,1,cluster0
6798,20,10000,0,cluster1
6799,30,24000,1,cluster1
6800,28,69000,1,cluster2
6801,27,20000,1,cluster1
6802,40,45000,1,cluster4
6803,24,12000,1,cluster1
6804,29,70000,0,cluster2
6805,27,65000,1,cluster2
6806,30,26000,0,cluster1
6807,32,60000,1,cluster2
6808,23,12000,0,cluster1
6809,30,60000,0,cluster2
6810,24,60000,1,cluster0
6811,22,36000,1,cluster0
6812,31,50000,1,cluster0
6813,49,100000,1,cluster3
6814,25,46000,1,cluster0
6815,47,150000,1,cluster6
6816,28,48000,1,cluster0
6817,25,55000,0,cluster0
6818,21,6000,0,cluster1
6819,31,52000,0,cluster2
6820,33,60000,1,cluster2
6821,21,13000,1,cluster1
6822,23,21600,1,cluster1
6823,29,40000,1,cluster0
6824,25,36000,1,cluster0
6825,26,24000,1,cluster1
6826,31,90000,0,cluster2
6827,22,8000,1,cluster1
6828,51,60000,0,cluster5
6829,27,48000,1,cluster0
6830,29,40500,1,cluster0
6831,29,12000,1,cluster1
6832,23,10000,1,cluster1
6833,44,24000,1,cluster4
6834,37,86000,1,cluster3
6835,39,130000,1,cluster3
6836,32,33000,1,cluster4
6837,43,28000,0,cluster4
6838,39,130000,1,cluster3
6839,48,115000,0,cluster3
6840,32,140000,1,cluster3
6841,30,60000,1,cluster2
6842,21,8000,0,cluster1
6843,30,67500,1,cluster2
6844,23,7500,0,cluster1
6845,23,15000,1,cluster1
6846,31,35000,1,cluster4
6847,38,37000,1,cluster4
6848,35,85000,1,cluster2
6849,24,6000,1,cluster1
6850,37,75000,1,cluster2
6851,38,60000,1,cluster2
6852,30,43200,1,cluster0
6853,29,20000,1,cluster1
6854,28,21000,1,cluster1
6855,25,22000,1,cluster1
6856,25,32000,1,cluster0
6857,26,32000,0,cluster0
6858,35,28000,1,cluster4
6859,20,55800,0,cluster0
6860,29,60000,1,cluster2
6861,27,14000,1,cluster1
6862,42,15000,1,cluster4
6863,49,36000,1,cluster5
6864,22,50000,1,cluster0
6865,24,50000,1,cluster0
6866,26,43000,0,cluster0
6867,24,60000,1,cluster0
6868,38,30000,1,cluster4
6869,30,21500,0,cluster1
6870,24,28800,1,cluster1
6871,32,50000,0,cluster2
6872,46,80000,1,cluster5
6873,36,8000,1,cluster4
6874,32,38000,1,cluster4
6875,38,50000,1,cluster4
6876,26,80000,1,cluster2
6877,45,200000,1,cluster6
6878,20,20000,1,cluster1
6879,24,67500,1,cluster0
6880,31,70000,1,cluster2
6881,24,38000,1,cluster0
6882,33,67000,1,cluster2
6883,24,68000,1,cluster0
6884,28,50000,0,cluster0
6885,31,36000,1,cluster0
6886,27,8000,1,cluster1
6887,31,70000,1,cluster2
6888,39,70000,1,cluster2
6889,27,15000,0,cluster1
6890,23,80000,1,cluster2
6891,26,60000,1,cluster0
6892,30,38400,1,cluster0
6893,42,50000,1,cluster5
6894,39,53000,1,cluster4
6895,25,50000,1,cluster0
6896,29,12000,1,cluster1
6897,38,38000,1,cluster4
6898,37,30000,1,cluster4
6899,55,120000,1,cluster3
6900,24,58752,1,cluster0
6901,27,22000,1,cluster1
6902,31,20000,1,cluster1
6903,32,28000,0,cluster4
6904,27,10000,1,cluster1
6905,24,18000,1,cluster1
6906,23,50000,1,cluster0
6907,37,90000,1,cluster3
6908,23,36000,1,cluster0
6909,27,45000,1,cluster0
6910,35,70000,1,cluster2
6911,30,20000,0,cluster1
6912,49,58000,0,cluster5
6913,32,20000,0,cluster4
6914,39,30000,1,cluster4
6915,28,30000,1,cluster1
6916,28,30000,0,cluster1
6917,25,6700,0,cluster1
6918,29,30000,1,cluster1
6919,32,25000,0,cluster4
6920,25,50000,0,cluster0
6921,43,6000,1,cluster4
6922,39,25000,1,cluster4
6923,30,50000,1,cluster0
6924,27,30000,1,cluster1
6925,33,75000,1,cluster2
6926,39,78000,1,cluster2
6927,30,8500,1,cluster1
6928,39,70000,1,cluster2
6929,35,95000,0,cluster3
6930,25,17800,0,cluster1
6931,24,18500,1,cluster1
6932,25,40000,0,cluster0
6933,23,25000,1,cluster1
6934,25,18000,0,cluster1
6935,34,62000,1,cluster2
6936,25,28000,1,cluster1
6937,27,48000,1,cluster0
6938,37,35000,1,cluster4
6939,50,150000,1,cluster6
6940,35,23000,0,cluster4
6941,31,85000,1,cluster2
6942,31,68000,1,cluster2
6943,23,35000,1,cluster0
6944,25,76000,1,cluster2
6945,32,115000,1,cluster3
6946,26,149000,1,cluster6
6947,31,65000,1,cluster2
6948,21,35000,1,cluster0
6949,27,30000,1,cluster1
6950,22,14400,1,cluster1
6951,27,67000,1,cluster2
6952,34,6000,1,cluster4
6953,62,49000,1,cluster5
6954,25,75000,1,cluster2
6955,32,40000,0,cluster4
6956,24,30000,1,cluster1
6957,29,40000,1,cluster0
6958,24,40000,1,cluster0
6959,51,200000,1,cluster6
6960,30,18000,1,cluster1
6961,25,50000,1,cluster0
6962,34,70000,1,cluster2
6963,19,48000,1,cluster0
6964,42,50000,1,cluster5
6965,24,50000,1,cluster0
6966,25,30000,1,cluster1
6967,24,28000,1,cluster1
6968,30,10000,0,cluster1
6969,29,120000,1,cluster3
6970,20,30000,1,cluster1
6971,25,70000,0,cluster2
6972,27,45000,0,cluster0
6973,22,115000,1,cluster3
6974,46,80000,1,cluster5
6975,20,36000,1,cluster0
6976,23,36000,1,cluster0
6977,29,30000,1,cluster1
6978,31,13500,1,cluster1
6979,23,32000,1,cluster0
6980,66,96000,1,cluster5
6981,42,7200,1,cluster4
6982,27,100000,0,cluster3
6983,30,81000,0,cluster2
6984,29,40000,1,cluster0
6985,37,80000,1,cluster2
6986,22,200000,1,cluster6
6987,34,12000,1,cluster4
6988,36,95000,1,cluster3
6989,29,45000,1,cluster0
6990,33,36000,1,cluster4
6991,31,45000,1,cluster0
6992,62,74000,0,cluster5
6993,52,14400,0,cluster5
6994,44,30000,1,cluster4
6995,44,75000,1,cluster5
6996,22,24000,1,cluster1
6997,35,55000,1,cluster2
6998,29,12000,1,cluster1
6999,24,18000,1,cluster1
7000,31,7000,0,cluster1
7001,28,6700,0,cluster1
7002,30,100000,1,cluster3
7003,20,24000,0,cluster1
7004,32,110000,1,cluster3
7005,26,58000,1,cluster0
7006,27,52000,1,cluster0
7007,34,190000,1,cluster6
7008,29,80000,1,cluster2
7009,43,35000,1,cluster4
7010,26,43000,1,cluster0
7011,23,40000,0,cluster0
7012,28,110000,1,cluster3
7013,34,38000,1,cluster4
7014,22,6000,1,cluster1
7015,25,60000,1,cluster0
7016,33,39000,1,cluster4
7017,22,31200,1,cluster1
7018,32,67000,1,cluster2
7019,23,20000,1,cluster1
7020,37,20000,0,cluster4
7021,35,40000,1,cluster4
7022,21,150000,0,cluster6
7023,52,45000,0,cluster5
7024,24,20400,1,cluster1
7025,25,35000,1,cluster0
7026,27,12000,1,cluster1
7027,24,90000,1,cluster2
7028,33,40000,1,cluster4
7029,18,36000,1,cluster0
7030,36,10000,1,cluster4
7031,26,80000,1,cluster2
7032,35,55000,1,cluster2
7033,23,64000,1,cluster0
7034,25,65000,0,cluster0
7035,26,30000,1,cluster1
7036,38,60000,1,cluster2
7037,24,48000,0,cluster0
7038,19,53772,1,cluster0
7039,27,43000,1,cluster0
7040,28,8157,0,cluster1
7041,32,105000,1,cluster3
7042,25,12000,1,cluster1
7043,44,7000,1,cluster4
7044,19,21400,1,cluster1
7045,33,18000,1,cluster4
7046,26,70000,1,cluster2
7047,27,44000,0,cluster0
7048,27,37500,1,cluster0
7049,28,40000,1,cluster0
7050,27,23000,1,cluster1
7051,26,45000,1,cluster0
7052,22,100000,1,cluster2
7053,23,12000,1,cluster1
7054,23,23000,1,cluster1
7055,28,72000,0,cluster2
7056,58,74000,0,cluster5
7057,23,20000,0,cluster1
7058,22,20000,1,cluster1
7059,21,36000,1,cluster0
7060,26,6000,1,cluster1
7061,36,35000,1,cluster4
7062,24,11000,0,cluster1
7063,24,12000,1,cluster1
7064,54,100000,1,cluster5
7065,54,100000,1,cluster5
7066,36,10000,1,cluster4
7067,29,15000,1,cluster1
7068,26,48000,1,cluster0
7069,36,42000,1,cluster4
7070,25,24000,1,cluster1
7071,16,36000,1,cluster0
7072,23,17000,0,cluster1
7073,30,20000,1,cluster1
7074,18,11400,1,cluster1
7075,41,30000,1,cluster4
7076,40,97000,1,cluster3
7077,26,49000,1,cluster0
7078,28,78000,1,cluster2
7079,23,10000,0,cluster1
7080,32,28000,0,cluster4
7081,40,30000,1,cluster4
7082,42,80000,1,cluster3
7083,31,20000,1,cluster1
7084,33,74000,1,cluster2
7085,34,100000,0,cluster3
7086,38,65000,1,cluster2
7087,19,10000,1,cluster1
7088,46,160000,1,cluster6
7089,41,28000,1,cluster4
7090,30,40000,1,cluster0
7091,24,6000,1,cluster1
7092,29,55000,1,cluster0
7093,23,60000,1,cluster0
7094,29,40000,1,cluster0
7095,30,54000,0,cluster2
7096,25,60000,0,cluster0
7097,39,50000,1,cluster4
7098,45,70000,1,cluster5
7099,27,174000,1,cluster6
7100,59,110000,1,cluster5
7101,37,58000,1,cluster2
7102,21,42000,1,cluster0
7103,40,115000,1,cluster3
7104,41,140000,1,cluster3
7105,25,17000,1,cluster1
7106,22,66000,1,cluster0
7107,22,20000,1,cluster1
7108,24,21000,1,cluster1
7109,21,15000,1,cluster1
7110,31,60000,1,cluster2
7111,38,40000,0,cluster4
7112,36,20000,0,cluster4
7113,28,25000,1,cluster1
7114,35,120000,1,cluster3
7115,28,7000,1,cluster1
7116,28,54000,0,cluster0
7117,55,50000,0,cluster5
7118,29,21000,1,cluster1
7119,26,103000,1,cluster3
7120,32,40000,0,cluster4
7121,30,17000,1,cluster1
7122,23,32000,1,cluster0
7123,33,42500,0,cluster4
7124,26,19500,1,cluster1
7125,28,45000,1,cluster0
7126,23,40000,1,cluster0
7127,31,20000,1,cluster1
7128,31,56000,1,cluster2
7129,26,62000,1,cluster0
7130,28,40000,1,cluster0
7131,39,40000,1,cluster4
7132,27,30000,1,cluster1
7133,30,100000,1,cluster3
7134,29,50000,1,cluster0
7135,28,200000,1,cluster6
7136,33,30000,1,cluster4
7137,27,27000,0,cluster1
7138,26,40000,1,cluster0
7139,27,26000,1,cluster1
7140,33,80000,1,cluster2
7141,26,55000,0,cluster0
7142,34,24000,1,cluster4
7143,29,55000,1,cluster0
7144,30,26740,1,cluster1
7145,36,30000,1,cluster4
7146,31,40000,1,cluster0
7147,29,18000,1,cluster1
7148,29,200000,1,cluster6
7149,28,50000,0,cluster0
7150,25,54000,1,cluster0
7151,34,110000,0,cluster3
7152,36,20000,1,cluster4
7153,38,45000,1,cluster4
7154,40,25000,1,cluster4
7155,35,30000,1,cluster4
7156,28,70000,1,cluster2
7157,24,15500,0,cluster1
7158,29,27500,1,cluster1
7159,34,40000,1,cluster4
7160,42,36000,1,cluster4
7161,19,36000,1,cluster0
7162,37,60000,1,cluster2
7163,25,51000,1,cluster0
7164,48,46000,1,cluster5
7165,23,20000,1,cluster1
7166,28,22000,1,cluster1
7167,23,40000,1,cluster0
7168,31,66000,1,cluster2
7169,21,24000,1,cluster1
7170,27,135000,1,cluster3
7171,27,120000,1,cluster3
7172,29,20000,1,cluster1
